regime,regime_label,library,transform,status,supported,early_stopped,num_successful_runs,median_throughput,mean_throughput,std_throughput,cv_throughput,ci95,gpu_peak_allocated_mb,gpu_peak_reserved_mb,reason,source_files,measured,gpu_peak_allocated_gb,gpu_peak_reserved_gb
rgb_dataloader_gpu,GPU DataLoader,kornia,RandomCrop224+LongestMaxSize+Normalize+ToTensor,ok,True,False,3,178.65787893367687,178.51101169121236,0.3557457559847271,0.0019928504836446,0.4025642196424642,2468.435546875,7202.0,,gcp_runs/prod-g2-standard-16-rgb-dataloader-gpu-memory-r3-20260507/results/image-rgb/pipeline/kornia_memory_dataloader_augment_n10000_r3_w8_b256_dev-cuda_results.json,True,2.410581588745117,7.033203125
rgb_dataloader_gpu,GPU DataLoader,kornia,RandomCrop224+MedianBlur+Normalize+ToTensor,ok,True,False,3,327.0132466696324,327.6442063132517,1.9289148295357332,0.0058872239837244,2.1827726123095808,4281.39208984375,7202.0,,gcp_runs/prod-g2-standard-16-rgb-dataloader-gpu-memory-r3-20260507/results/image-rgb/pipeline/kornia_memory_dataloader_augment_n10000_r3_w8_b256_dev-cuda_results.json,True,4.181046962738037,7.033203125
rgb_dataloader_gpu,GPU DataLoader,kornia,RandomCrop224+MotionBlur+Normalize+ToTensor,ok,True,False,3,656.5052569845196,656.4549620358263,2.09810483861702,0.0031961139148225,2.3742291309926418,605.392578125,7202.0,,gcp_runs/prod-g2-standard-16-rgb-dataloader-gpu-memory-r3-20260507/results/image-rgb/pipeline/kornia_memory_dataloader_augment_n10000_r3_w8_b256_dev-cuda_results.json,True,0.5912036895751953,7.033203125
rgb_dataloader_gpu,GPU DataLoader,kornia,RandomCrop224+Normalize+ToTensor,ok,True,False,3,958.769415619982,958.624747913978,9.074303121652273,0.0094659595857487,10.268540645988637,442.0205078125,2474.0,,gcp_runs/prod-g2-standard-16-rgb-dataloader-gpu-memory-r3-20260507/results/image-rgb/pipeline/kornia_memory_dataloader_augment_n10000_r3_w8_b256_dev-cuda_results.json,True,0.43166065216064453,2.416015625
rgb_dataloader_gpu,GPU DataLoader,kornia,RandomCrop224+OpticalDistortion+Normalize+ToTensor,ok,True,False,3,641.0840528237864,637.7616895507289,6.409654761369856,0.0100502348547858,7.253207167703327,605.4228515625,7202.0,,gcp_runs/prod-g2-standard-16-rgb-dataloader-gpu-memory-r3-20260507/results/image-rgb/pipeline/kornia_memory_dataloader_augment_n10000_r3_w8_b256_dev-cuda_results.json,True,0.5912332534790039,7.033203125
rgb_dataloader_gpu,GPU DataLoader,kornia,RandomCrop224+Perspective+Normalize+ToTensor,ok,True,False,3,635.4084892539425,636.0121655899201,1.1092239183472388,0.0017440294044036,1.2552050265847257,709.78271484375,2474.0,,gcp_runs/prod-g2-standard-16-rgb-dataloader-gpu-memory-r3-20260507/results/image-rgb/pipeline/kornia_memory_dataloader_augment_n10000_r3_w8_b256_dev-cuda_results.json,True,0.6931471824645996,2.416015625
rgb_dataloader_gpu,GPU DataLoader,kornia,RandomCrop224+PlankianJitter+Normalize+ToTensor,ok,True,False,3,653.8484229768272,650.6169878039186,8.31346350817198,0.0127778150033141,9.407569572908798,605.388671875,3526.0,,gcp_runs/prod-g2-standard-16-rgb-dataloader-gpu-memory-r3-20260507/results/image-rgb/pipeline/kornia_memory_dataloader_augment_n10000_r3_w8_b256_dev-cuda_results.json,True,0.5911998748779297,3.443359375
rgb_dataloader_gpu,GPU DataLoader,kornia,RandomCrop224+PlasmaBrightness+Normalize+ToTensor,ok,True,False,3,561.6249437165808,548.9982779425842,22.005375641706344,0.0400827771704007,24.901426718701664,2148.20361328125,7202.0,,gcp_runs/prod-g2-standard-16-rgb-dataloader-gpu-memory-r3-20260507/results/image-rgb/pipeline/kornia_memory_dataloader_augment_n10000_r3_w8_b256_dev-cuda_results.json,True,2.0978550910949707,7.033203125
rgb_dataloader_gpu,GPU DataLoader,kornia,RandomCrop224+PlasmaContrast+Normalize+ToTensor,ok,True,False,3,557.4707287457758,556.0958950368905,2.4590788466144313,0.0044220409978953,2.7827096747406586,2148.205078125,7202.0,,gcp_runs/prod-g2-standard-16-rgb-dataloader-gpu-memory-r3-20260507/results/image-rgb/pipeline/kornia_memory_dataloader_augment_n10000_r3_w8_b256_dev-cuda_results.json,True,2.0978565216064453,7.033203125
rgb_dataloader_gpu,GPU DataLoader,kornia,RandomCrop224+PlasmaShadow+Normalize+ToTensor,ok,True,False,3,612.1511603638633,601.2918497964172,21.97310713501458,0.0365431647584349,24.86491146589298,825.68408203125,7202.0,,gcp_runs/prod-g2-standard-16-rgb-dataloader-gpu-memory-r3-20260507/results/image-rgb/pipeline/kornia_memory_dataloader_augment_n10000_r3_w8_b256_dev-cuda_results.json,True,0.8063321113586426,7.033203125
